3c2ef9c65b0f3424cddb62c38a06058f	257
8e11ad3e05b209639eb00032621b696c	301662
5978f2c6499e3ca590e060b1ad62698f	42844
a8b6137ae2453c67945e42dd2d56dd0c	1147
3fc3273bc56b36d7c67f808021eec9da	1
facfc719c79f973070be0afa9116cc53	133
f26b0f74740a9323ff7cf08be9e60604	694
a04b70aebc69aea82b0cd695cda86b35	1405
082ebca091d9b65cc9324332993a777a	1335
c8ffc229189268e7a890dbaf55538381	0
2cf909f790ceb44ef8ee11829187d18f	861
c127e86973eb8b7b633f4637d4b3d883	0
2af8aea700d4534ade0ffe6b9c7e6e00	0
80365997f7308a4df30ca101fe0f3514	16375
790dffecf0995b43d78fa92e5cd1e364	0
37b6dfae2296d915aadef66678c4b4ba	825588
1dd8c9b56486d604b5dde7f9e4b6bbd9	16351
8240c9371003f0786be345fefe69d9ee	0
301d83db1d76369d2b53d4acf18f1e46	9
38b99740a870581c2ab4437f6753629e	227785
34ca9520c481bd520c7cd13698babd07	1223
90fe2e7cc91610ca7559de61b5bdea83	21018
d263f720f0de0cd6f25fca938c1f5ece	19819
3d23d5e775497479041e467f98ef0a52	176
f99450e50963d34400448fc2d38bebba	0
f354e982e7da93ed3af2c8f84964cc25	185
8dfacd6f21a76f3b50ae70ce334c0503	335
f49d9f096c003c9a81bd57b6d41046a7	0
a72a8538360159e4722ce3e92bc8d72e	39
b67c4a47e31e0bd3c8712ea6940bec3e	0
ba4c7ed1b0489104225a36696dc73b03	430
65e4316453507f114515ff0434ac44bd	51
15e959cb28794f369241a8acbce07fe1	0
954166d7cce519dc8f98283b0288d990	2
1b1ca8b3cd60d96ff8d087f285443ca5	3832
f92922d3d161a9750092e666815d2d7b	327
658393987e8720edadbe9513b44d4c7c	1025310
35c1af6e5eda2905fcf4c987c9b1235c	5784
ba8de44645a7ed6cca4c586892fbfc2f	5462
ca46d0f32d64d17530afd51851c136d3	0
b8a826ff187df28f88929d83edcb51b6	288
fbb305f5028edd53a339faf7210545a4	176
c84cc511d5c752080560170a686fbd8d	151176
29ee5fcd9c3443fee940f1b271aec5dc	0
4a9c8747b7c56abf5de9ff52eaeb2c65	103
f6e8a24f0f899dd4a20049b6d84d96db	774
0e4bdb44098c8ba5e9cba8d0c964a83e	0
a70e8a02337fcd124857e3149c4ed229	149
c756c8241cb7523552193850f2fe0665	5
a9c3fbec81ba3d304bbda624939496f5	850
d4aabdb483cea2cb83826488296a6742	278
367bbaaa2e2f57c2d434092e94455763	124
42b81963f54377986bd8aac34c4643f4	14961
96be44ae1056b4b10926847e9eb4acce	558
9f2a5a4f25b2a444982caa0684a5ddec	0
aa0f4f51402c7d7ec3d792ffd8e4c55f	391
294a3f47a65c5a1743e833ae95d0f637	15786
68b78412a7f11f18f4a50f5605957f04	0
e583b8b86a6d640da112fa80728e697e	16008
64f933c865bfe77bb9182ea6541f77bb	0
d5f367ab54b642e92d56052f007ee5cd	2532
c3440cf054721023133f4642eee1593b	1115
c3355f2daa823304da8a5f204955f2b2	548697
881131f3ca2ac6911144655b367b024a	0
d00c6b9330b2ca7da9c58e995760881e	0
3ae5e734b7686a101252fcbe401886da	2161928
376803a97948d742149e460c5f9f1169	25036
4c953349c0c841a0f96f34a721b72895	506
25ede89c915b210d655d6c7a5d362db6	31233
32bc08f1eb174b2d44ee1b845e9dd161	8793
6a2febaab7319f825591ad51a17c2cf7	63
c81b033ad27709a0c24d1638c2b6b297	0
0c7f30d475d2937d9b0d28f0123419ce	2023
7a99bf369c0b478306ccb6ad1e75e153	8
b6045dd7874016ed8077ecf5f498ed7c	448
339a11c9fbc20afce016d9ef6c789e96	101
d59f7f229b022f84c2a3c596fe92b55e	1296
8d38f90e14ff33a235b5934da2f88dcf	19641070
b2357f1ce9bb484731c646c8c84542fb	51
d13407530eec0d174f681d194eac317d	326
f6a091806a6079ca9234537b2177b76d	870
506e83bd223300ae6271d68a6fa5120b	260
cc92fe0361fa718786cfd15f8f5f90fc	509
d450b0c9a0999d85ad1940b3e7b00aef	155
389fd651c4ca3b76da9a807a2b49a3f9	3
0c92188f8bed66f363e58b34fe2c9bf5	3
5d9ed38b79c583a0b30811a9ed0939f0	0
6194f8df3c275ef9889ef82e670951fa	119
0c48d9221d2a92e6a3edccaa4a129dd4	4068
ff8910ff99a4b250d5f3019ac143b1bd	0
8e038047f40341068e99881350501927	58616
0d65beade4848d49021c8145f4544090	0
935a49d2f0e1d884d32acb78a18fe5b6	0
7726354a5e13671052ad42e070483dac	698
f0486fcdb1a26658929548dc282955d6	44
d22a0af4a7860a53341e5edda689e011	1075
4ebf00dd5dbea5a9f83d29b9cc546ad7	0
0e5e80ff656568ea45afbb2880337647	260
a4337bdf71da69dc3ef2f03e1f2f937f	149
eaa5b12e32fc179a2ba580563c42833e	103
9910c3ed60ea261e51c35c08abf62ee5	246
be15da15e189a0bf9bfc096d16e1d1ea	1796
f0b26e0d7b784d572cdc58bfe2bb4ec1	260
77051e9d9c4b9c92befb4f7520ed6bad	0
f1eb2c1bca17fba504a38cb916f5c892	18845
61c89861d20f65e76b0921a264d386ab	1716
68d4fc2ce4bcbf4e9c72d6eb7f486574	224
f85a93f6b10cbaf17d539d22e9332b7f	0
c63c475535cd2d837431f59c16915ee4	0
a299987148f42490acf66b4e710c8c6a	2345
4e986d9bc778ea6bd2ff7ea2093f14e6	845
5f7bf6ae46a38314ff97f9f67c2439b9	6722
29c75c5631de23c1827c89ceaf340705	71718
54b4685d31d999a744f3b643815f624a	13621
0a15dce371a33035be2f0aee5c8e5117	143
cb7453592e09e5e69ca3fdceb1193237	148
0eb9432d2d6360d1e041fa144d9b6c11	2833194
3ab1ff6d028e2f1765b11b18f23b8cae	2270
