ffef92a620d53a5edcd431b12716af69	1074
c8ffc229189268e7a890dbaf55538381	0
0a4d42aa39ee1d656370599e4c958fc5	84
ff8910ff99a4b250d5f3019ac143b1bd	0
65e4316453507f114515ff0434ac44bd	36
e39653a22439cd6ec1e9b5136bcb072e	0
f1eb2c1bca17fba504a38cb916f5c892	7153
42011220d38100dcac36834b222aab4f	40
ad681e8899b1410519cd465733d106cd	12
4e986d9bc778ea6bd2ff7ea2093f14e6	30
4c953349c0c841a0f96f34a721b72895	1668
49e6164297ec0b0e47191950180468d4	0
466fbeb45467972549dd4cc22276a97e	4
b18af36ea2e34feba618d892a21af8e8	71
5df967460616a78f13eb1776d779cec8	126
1dd8c9b56486d604b5dde7f9e4b6bbd9	6731
a5c910dc0412354d599a17709abdbac0	5172
0d65beade4848d49021c8145f4544090	0
3ae5e734b7686a101252fcbe401886da	37030
32bc08f1eb174b2d44ee1b845e9dd161	73
b5e5136c89f1159814a7c417b9a87903	34
0c7f30d475d2937d9b0d28f0123419ce	193
2ed23a21ef61ff4cb010e129e7614375	0
1e942354b8cefc0d11af69b4c6557b45	23
6b480bfc649fd78b62cca13a98f92f16	142
35c1af6e5eda2905fcf4c987c9b1235c	285
a1a4484522e7f197e93087a5e39ad10b	5
b23a2f71f062b689ebb32920559f5916	177
131b46c04662b2796c71166a0003fa15	0
ea618c6ddf391139c2c7c7bcb74d714f	126
1afaeedd5afa425942c445f666d5344d	3
f26b0f74740a9323ff7cf08be9e60604	106
fbb305f5028edd53a339faf7210545a4	138
044bab88ff99ff923efde82fbd605c6e	299
c127e86973eb8b7b633f4637d4b3d883	0
8f69be0be506a44878a909bff44101b8	0
61c89861d20f65e76b0921a264d386ab	187
d5f367ab54b642e92d56052f007ee5cd	2731
d00c6b9330b2ca7da9c58e995760881e	0
29c75c5631de23c1827c89ceaf340705	6514
f6a091806a6079ca9234537b2177b76d	41
d07b9c8628faa09fa7a7a9f7b28a586e	0
017fff5f96c4e9f3ecfb78ef0d0c1341	182
cc92fe0361fa718786cfd15f8f5f90fc	36
59ecb0e14c847d4e33ef792120381d65	0
0c92188f8bed66f363e58b34fe2c9bf5	0
1d0c8edc90633df0840edcb1970241b8	4
3d23d5e775497479041e467f98ef0a52	17
a9c3fbec81ba3d304bbda624939496f5	193
66dbb4bebc0fc361bfe961fc053fa3c1	0
2af8aea700d4534ade0ffe6b9c7e6e00	0
3ebe5a78b626ed68771cc76a2e9bcff5	4
a16941d6e2509ea3764b2a64742c322a	0
38b99740a870581c2ab4437f6753629e	15566
cb8a73007236dcb3edb2eff36f62937b	147
4d33c70765f3be349acb8f68c9d5b9f0	117
935a49d2f0e1d884d32acb78a18fe5b6	0
301d83db1d76369d2b53d4acf18f1e46	10
34ca9520c481bd520c7cd13698babd07	240
f0b26e0d7b784d572cdc58bfe2bb4ec1	111
0e4bdb44098c8ba5e9cba8d0c964a83e	0
7256396477ada3c26f22096fa46a25df	0
8e038047f40341068e99881350501927	12437
656359dcbf52294a89fe80b0e0a543c6	10
e5aad4e3a39e2da75e5220fb0a901c2f	23
