Station,SAMEA2619923_17,SAMEA2620078_38,SAMEA2620879_23,SAMEA2621061_122,SAMEA2621085_65,SAMEA2621151_104,SAMEA2621151_40,contig__154566,contig__154592,contig__154676,contig__154680,contig__155057,contig__155688,contig__155773,contig__156409,contig__172037
TARA_037,0.00851357013243,0.0773775350998,0.0100586904379,0.0106041248591,0.144292168481,0.0134752980383,0.0109073386714,0.0120602784776,0.017857641503,0.0542915275602,0.0742151299981,0.0109646524225,0.00941216655077,0.0301638173588,0.0242585332394,0.0330489356685
TARA_038,0.498311995411,9.25491588979,0.365413556776,1.55067643039,52.9077693099,1.94848065291,1.50430384486,1.13703904838,4.66989845027,8.7202389473,26.4101544254,1.32259878263,1.78740427107,7.90613121796,4.09329280556,3.32912149255
TARA_039,0.594295380204,28.9340174486,0.350893614345,2.83151724679,36.6231523428,1.70397413903,5.13237568756,1.94359791108,13.3399972005,10.8148849369,20.4833714744,2.91178585739,8.1567705967,12.0591551384,5.92808054218,1.30100686587
TARA_041,1.05033209638,4.19832604734,0.714203813597,2.27806957496,30.61552014,4.34294586575,5.1378935875,2.23484041308,14.8442260128,6.06674938513,5.98877624674,0.56693930989,9.18627670473,4.48213391331,20.9348125021,0.200811773736
TARA_042,0.605736017966,1.25042496252,0.19993408463,2.09963368818,13.149029208,2.36352546916,5.4758468513,1.67517108895,2.93345000558,3.66274414723,8.81488995235,0.676461625198,6.8201127861,4.78370897081,3.40294735165,0.374762601079
TARA_045,0.0,0.0216610201106,0.00013140817042,0.00170155751199,0.00248894490692,0.000935694803512,0.005170890136,0.00103105745428,0.007333510702,0.0583861019888,0.00403946780465,0.0,0.0038102692943,0.0029857788011,0.000940526465094,0.0
TARA_046,0.0633252326927,0.468789747324,0.0297128556427,0.350711280917,0.7629523494,0.233959521135,1.36298885005,0.216494161673,1.04337232452,4.75761915957,26.5016006432,0.938916499292,6.56456750115,15.8884797778,1.96823171994,0.0794275621394
TARA_048,0.00729697570251,0.145546221725,0.0073821867456,0.0347178899145,1.66233937473,0.136628708616,0.588539770443,0.174182566351,0.246689916178,0.671044313676,0.159166382957,0.00138376155397,0.298851873345,0.0168764379355,0.028583643444,0.0108248619887
TARA_052,0.469183864017,0.457876968204,0.18537853083,0.297569184418,2.82799991159,1.55932031117,2.20988930757,0.897336707729,3.26689836872,0.867187794421,2.77331613726,0.0108592943724,0.957132110759,0.06419107593,0.777442088233,0.00549069171292
TARA_056,0.0975248633076,1.31511548297,0.0862971494542,0.201809963723,1.17180490448,0.870876762889,1.02118572306,0.707962208402,1.43993885642,1.40765674418,0.370553685426,0.398941893826,2.34184968081,0.682995087907,0.723869265946,1.37398658342
TARA_057,0.00150401763272,0.0329810188588,0.00126664221873,0.00267624418959,0.00845715713431,0.0158479422438,0.0289724619356,0.00976530467737,0.0537040246274,0.00996239149233,0.00349553485956,0.00484864300571,0.0113809045349,0.00433885079912,0.0494585743908,0.0112817039593
